organization_key,offer_internal_name,volume_type,volume_type1,volume_creation_date,nb_volumes,storage_size
b7b12d9e-6918-4b0e-be5d-89271be31b3b,DEV1-M,l_ssd,utility disk,2022-06-01 00:00,1,"37,25290298"
c33bb4bc-5f2e-4689-b254-9bfc9a27f82d,DEV1-M,l_ssd,utility disk,2022-06-01 00:00,1,"37,25290298"
c333798d-1959-4d9a-9ac0-c88a5191f363,DEV1-M,l_ssd,utility disk,2022-06-01 00:00,1,"37,25290298"
b852c346-8935-42cc-bbbe-58f5748c9a4c,DEV1-M,l_ssd,utility disk,2021-09-01 00:00,1,"37,25290298"
c2fa1983-dbe0-4ee6-adc9-e3ef87efe76d,DEV1-M,l_ssd,utility disk,2022-07-01 00:00,1,"37,25290298"
c197ee42-5d47-4509-9a43-eae2f8d926fd,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,1,"37,25290298"
c42a59b0-b189-476e-83ab-df24cf51863e,DEV1-M,l_ssd,utility disk,2020-08-01 00:00,1,"37,25290298"
b9ab10da-4d8a-489f-901e-02777cb121c3,DEV1-M,l_ssd,utility disk,2022-04-01 00:00,1,"37,25290298"
c42a59b0-b189-476e-83ab-df24cf51863e,DEV1-M,l_ssd,utility disk,2021-01-01 00:00,1,"37,25290298"
ba65c286-38c7-4ced-bac1-4f3727f17659,PRO2-XS,b_ssd,utility disk,2023-02-01 00:00,2,"37,25290298"
c9049a5d-410f-45a1-88fb-3dce10ed6608,DEV1-M,l_ssd,utility disk,2022-05-01 00:00,1,"37,25290298"
ba71d7a2-bc2d-4ed7-b3d9-dd58358b6c22,DEV1-M,l_ssd,utility disk,2021-03-01 00:00,1,"37,25290298"
bac1ecbe-f186-4107-9b81-7d3ba0bc9e09,DEV1-M,l_ssd,utility disk,2020-10-01 00:00,1,"37,25290298"
c9049a5d-410f-45a1-88fb-3dce10ed6608,DEV1-M,l_ssd,utility disk,2022-04-01 00:00,1,"37,25290298"
c16f6c33-d1b8-4cec-9ae0-a08817e32919,DEV1-M,l_ssd,utility disk,2021-10-01 00:00,1,"37,25290298"
c49279c8-4b12-4a87-bad5-5332220e18ef,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,1,"37,25290298"
c1690d3d-d7dc-48ec-bbf9-f66ceabf5589,DEV1-M,l_ssd,utility disk,2022-12-01 00:00,1,"37,25290298"
c9049a5d-410f-45a1-88fb-3dce10ed6608,DEV1-M,l_ssd,utility disk,2022-03-01 00:00,1,"37,25290298"
c1690d3d-d7dc-48ec-bbf9-f66ceabf5589,DEV1-M,l_ssd,utility disk,2022-05-01 00:00,1,"37,25290298"
bf8c57e1-9a35-451a-95f9-bb15e787b29a,DEV1-M,l_ssd,utility disk,2022-04-01 00:00,1,"37,25290298"
c49279c8-4b12-4a87-bad5-5332220e18ef,PRO2-XS,b_ssd,utility disk,2023-01-01 00:00,2,"37,25290298"
bede8333-464e-4d55-968b-0d691b51a08b,PRO2-S,b_ssd,utility disk,2023-02-01 00:00,2,"37,25290298"
c51549ae-a277-4530-afe7-7066f6abdf29,DEV1-M,l_ssd,utility disk,2022-08-01 00:00,1,"37,25290298"
bede8333-464e-4d55-968b-0d691b51a08b,DEV1-M,l_ssd,utility disk,2022-07-01 00:00,1,"37,25290298"
c51549ae-a277-4530-afe7-7066f6abdf29,DEV1-M,l_ssd,utility disk,2022-09-01 00:00,1,"37,25290298"
c59c56c4-79dc-4204-9f66-736877fad7e9,PRO2-M,b_ssd,utility disk,2022-12-01 00:00,2,"37,25290298"
bc4c1627-0a6b-4a54-8576-3bc082766698,DEV1-M,l_ssd,utility disk,2022-07-01 00:00,1,"37,25290298"
bc548f21-d039-48fe-9b39-42e1735ec159,DEV1-M,l_ssd,utility disk,2022-01-01 00:00,1,"37,25290298"
bcc3ee5a-fabe-451f-b1bf-526487744439,DEV1-M,l_ssd,utility disk,2022-07-01 00:00,1,"37,25290298"
bcc3ee5a-fabe-451f-b1bf-526487744439,DEV1-M,l_ssd,utility disk,2022-08-01 00:00,1,"37,25290298"
08eed162-42df-426f-b904-150b6d247c09,DEV1-M,l_ssd,utility disk,2022-11-01 00:00,1,"37,25290298"
c8c0f26e-461a-4c75-8632-cd8b20920d21,DEV1-M,l_ssd,utility disk,2022-07-01 00:00,1,"37,25290298"
c8c0f26e-461a-4c75-8632-cd8b20920d21,DEV1-M,l_ssd,utility disk,2021-08-01 00:00,1,"37,25290298"
bdd5ba41-30a7-49db-ae03-ed9ff0677969,DEV1-M,l_ssd,utility disk,2023-01-01 00:00,1,"37,25290298"
c8c0f26e-461a-4c75-8632-cd8b20920d21,DEV1-M,l_ssd,utility disk,2021-06-01 00:00,1,"37,25290298"
c8c0f26e-461a-4c75-8632-cd8b20920d21,DEV1-M,l_ssd,utility disk,2020-10-01 00:00,1,"37,25290298"
c8c0f26e-461a-4c75-8632-cd8b20920d21,DEV1-M,l_ssd,utility disk,2020-07-01 00:00,1,"37,25290298"
c886c05c-0e9e-482d-a79b-90ca198c757d,DEV1-M,l_ssd,utility disk,2022-03-01 00:00,1,"37,25290298"
d924ac7b-72b4-438e-a60f-eecb557ecbdb,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,10,37
9d281f46-f6c2-4324-9eb5-9ef3083b5eb5,DEV1-L,b_ssd,volume_storage,2023-01-01 00:00,7,37
239ee4d1-1b55-480b-893e-21b437b1b13b,DEV1-XL,b_ssd,volume_storage,2022-06-01 00:00,6,37
7b4da792-d2ab-4064-ab6d-d6d1bd411afe,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,6,37
d924ac7b-72b4-438e-a60f-eecb557ecbdb,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,10,37
61183b50-8623-446e-99bb-ada66dd65909,DEV1-M,b_ssd,volume_storage,2021-08-01 00:00,3,36
4e926237-7038-4e53-b945-59b31f0bcfb5,GP1-XS,b_ssd,volume_storage,2020-05-01 00:00,4,36
4e0fc67a-3b78-4498-b20c-973f978be819,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,6,36
f4301c97-120d-4fe6-84f9-fc994b5b6820,GP1-XS,b_ssd,volume_storage,2022-12-01 00:00,4,36
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-S,b_ssd,volume_storage,2022-02-01 00:00,4,36
a25085d9-8790-415f-9651-c05482f4d53c,DEV1-M,b_ssd,volume_storage,2022-08-01 00:00,4,36
026c2cad-b1ce-442d-8df1-bea0629c1f88,GP1-S,b_ssd,volume_storage,2023-02-01 00:00,6,36
5714e87c-aa1a-4142-a9ea-b1b06e335687,PLAY2-MICRO,b_ssd,volume_storage,2022-11-01 00:00,3,36
a185a88b-c4eb-4913-949a-034456ce5db6,GP1-XS,b_ssd,volume_storage,2022-09-01 00:00,4,36
ef7d4e4e-771f-4e45-a150-26b253063c9d,DEV1-M,b_ssd,volume_storage,2022-06-01 00:00,4,36
bc00a519-2156-4e54-8b37-c689e78c0249,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,5,36
c33bb4bc-5f2e-4689-b254-9bfc9a27f82d,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,4,36
5ac8cbd7-645a-452e-8f26-d0b20a3fa149,PRO2-XS,b_ssd,volume_storage,2022-12-01 00:00,5,36
42165f05-44b4-4510-972e-8f54664169e3,DEV1-XL,b_ssd,volume_storage,2022-12-01 00:00,8,36
4e926237-7038-4e53-b945-59b31f0bcfb5,GP1-XS,b_ssd,volume_storage,2020-11-01 00:00,4,36
74fb1e8c-7a79-4496-bc5f-0a4c1c3fe22c,DEV1-L,b_ssd,volume_storage,2022-06-01 00:00,5,36
07c32048-edf1-4500-baaf-88aac811f7e6,DEV1-M,b_ssd,volume_storage,2021-07-01 00:00,1,35
e40bce03-48a5-432f-ad74-69c1ee57682b,DEV1-L,b_ssd,volume_storage,2022-02-01 00:00,2,35
a24feb5c-9b79-4a39-b519-f9976e118e50,GP1-S,b_ssd,volume_storage,2022-07-01 00:00,8,35
d8e349c0-aede-455d-81f3-cdff5b562d55,PRO2-XS,b_ssd,volume_storage,2022-11-01 00:00,2,35
8658f5bb-04b0-41b9-a8de-533025d4e2c7,DEV1-L,b_ssd,volume_storage,2023-01-01 00:00,2,35
708f22ec-cc6d-45df-90a8-10fce2e1e8cc,GP1-XS,b_ssd,volume_storage,2022-05-01 00:00,1,35
b0ed28ce-bbd0-4db5-ac70-c0658235e67b,DEV1-XL,b_ssd,volume_storage,2022-06-01 00:00,4,35
6d89ee68-3d0d-4ad1-8b36-f91b57804ec2,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,1,35
6da669ee-f323-4ee6-8e3c-80cf01775e3f,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,6,34
dbbe3e98-118d-4d13-a8ec-57e0733cb192,DEV1-M,b_ssd,volume_storage,2022-08-01 00:00,4,34
7242f3ef-3f73-4d4f-a152-e6919e299427,PRO2-XXS,b_ssd,volume_storage,2022-09-01 00:00,2,34
05ae0b1b-8c38-437d-a62d-53730b084c6f,GP1-S,b_ssd,volume_storage,2023-01-01 00:00,4,34
713d34cb-4867-482f-8a0c-d2ff38f4fc55,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,6,34
ac0095de-7b7b-40e8-9e37-ad2074c14e4e,PLAY2-NANO,b_ssd,volume_storage,2022-12-01 00:00,6,34
7bb5747d-6a80-46ca-9577-aebe58cc97c0,GP1-XS,b_ssd,volume_storage,2020-12-01 00:00,4,34
cd6785ee-cc18-4a47-9b21-299bafc36da8,GP1-XS,b_ssd,volume_storage,2022-05-01 00:00,8,34
6a14f4f3-f45f-436b-9a28-276359ffdb5c,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,4,34
05ae0b1b-8c38-437d-a62d-53730b084c6f,DEV1-M,b_ssd,volume_storage,2022-05-01 00:00,6,"33,52761269"
228e30b0-40d9-44ab-b436-b06a712a6696,DEV1-L,b_ssd,volume_storage,2021-09-01 00:00,3,33
4c32dfe8-4e71-4521-9924-3c01d939c977,GP1-S,b_ssd,volume_storage,2023-02-01 00:00,6,33
42dd6ecf-860b-4817-a21d-7f91c97c0e6a,DEV1-M,b_ssd,volume_storage,2022-12-01 00:00,4,33
8fbf238e-927e-4c30-9c62-0146c6630be0,DEV1-M,b_ssd,volume_storage,2022-03-01 00:00,5,33
a24feb5c-9b79-4a39-b519-f9976e118e50,GP1-S,b_ssd,volume_storage,2022-04-01 00:00,10,33
4ee475f6-583e-4f87-89e9-f349886d6489,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,5,33
b54ab51b-c4c1-4d7f-9a1b-ba4ddd8cda6c,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,3,33
3365588c-f29d-40d4-8513-bc9edf291f60,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,7,"32,59629011"
b02adf04-ef53-48d6-b9e9-9eef4da5ba43,GP1-XS,b_ssd,volume_storage,2022-10-01 00:00,4,32
42165f05-44b4-4510-972e-8f54664169e3,DEV1-XL,b_ssd,volume_storage,2022-03-01 00:00,4,32
15ef0b27-3bcc-4574-9660-872ae0aa02e5,DEV1-M,b_ssd,volume_storage,2022-03-01 00:00,4,32
378fdd46-ee4d-4830-a225-765b01440c36,GP1-M,b_ssd,volume_storage,2022-11-01 00:00,4,32
db551d04-8bfe-4797-8e03-cc5c37a62ed8,GP1-XS,b_ssd,volume_storage,2020-05-01 00:00,2,32
3a16702b-c704-49d5-b0d1-163511c497ab,DEV1-M,b_ssd,volume_storage,2022-12-01 00:00,7,32
e0b576c9-ec71-42f1-aa7f-e927ba3dd2de,DEV1-XL,b_ssd,volume_storage,2022-12-01 00:00,4,32
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,4,32
669ccf6f-a131-4a99-b23a-677f7ca7fa04,DEV1-XL,b_ssd,volume_storage,2023-01-01 00:00,1,32
e41591d7-276f-445c-848b-f018e8ae49b2,GP1-XS,b_ssd,volume_storage,2021-01-01 00:00,4,32
b8f03bf0-d685-46a1-994e-1f5efea5d31d,DEV1-L,b_ssd,volume_storage,2021-09-01 00:00,7,32
52a9aa7b-7d0e-47c2-8fc8-ace65990755f,DEV1-L,b_ssd,volume_storage,2022-07-01 00:00,7,32
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-S,b_ssd,volume_storage,2021-09-01 00:00,4,32
79686ea1-c059-42b2-9a2f-af1389cb2453,DEV1-M,b_ssd,volume_storage,2021-12-01 00:00,4,32
b382fa20-3dde-440c-8363-7b5b30be4ce1,DEV1-M,b_ssd,volume_storage,2022-07-01 00:00,2,32
122bb9ca-4bd5-4824-8516-c43c9148f551,GP1-S,b_ssd,volume_storage,2022-04-01 00:00,4,32
e41591d7-276f-445c-848b-f018e8ae49b2,GP1-XS,b_ssd,volume_storage,2022-05-01 00:00,4,32
b76b1ac3-2178-46ac-a01d-ddcac08d444f,DEV1-L,b_ssd,volume_storage,2022-08-01 00:00,4,32
1f0161ec-4cb6-4798-9917-42e495281c80,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,4,32
593b2b86-e6af-4e83-9bdc-7e61ab298d57,GP1-M,b_ssd,volume_storage,2023-01-01 00:00,4,32
e55beae3-8fb1-4043-b013-ca72aa99cdf2,GP1-M,b_ssd,volume_storage,2023-01-01 00:00,4,32
79686ea1-c059-42b2-9a2f-af1389cb2453,GP1-XS,b_ssd,volume_storage,2022-07-01 00:00,4,32
87d2e9d3-a0c6-4521-93e6-bf78f4211b1e,PLAY2-MICRO,b_ssd,volume_storage,2022-11-01 00:00,5,32
1ece2c1d-6bee-4ceb-88af-54555e15596e,DEV1-M,b_ssd,volume_storage,2022-11-01 00:00,4,32
4e0fc67a-3b78-4498-b20c-973f978be819,DEV1-L,b_ssd,volume_storage,2022-09-01 00:00,4,32
b16fb0de-c969-49ef-b25b-6829b1943b19,DEV1-M,b_ssd,volume_storage,2023-02-01 00:00,2,32
05672d31-4f21-418a-aaac-13fcdb163a88,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,4,32
89c759fd-9299-4f5c-9b6a-b890d27316aa,DEV1-M,b_ssd,volume_storage,2020-06-01 00:00,4,32
a345c6fd-7e8d-45de-af26-e07da895f423,DEV1-XL,b_ssd,volume_storage,2021-09-01 00:00,4,32
1424bfad-bc6f-4400-983c-1ee8de5bee5c,PRO2-S,b_ssd,volume_storage,2022-12-01 00:00,4,32
4ce12d7f-1013-46e3-85bc-a2bf6ccd15a3,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,4,32
9b302bd5-9d1a-40c2-86dc-6ec4f6d67972,DEV1-M,b_ssd,volume_storage,2020-11-01 00:00,4,32
d8e349c0-aede-455d-81f3-cdff5b562d55,PRO2-XS,b_ssd,volume_storage,2021-08-01 00:00,4,32
ef6c3c58-0d29-40d4-a001-fceedb5bb196,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,4,32
0e5249bc-c22c-42a9-b30d-6105fc814d75,GP1-S,b_ssd,volume_storage,2022-06-01 00:00,5,32
1be6914f-ea09-4a78-a41d-fdc7909b894e,PRO2-XXS,b_ssd,volume_storage,2023-02-01 00:00,4,32
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-XS,b_ssd,volume_storage,2021-12-01 00:00,4,32
6094a45b-db29-4b63-9e61-38388a6fa56c,DEV1-L,b_ssd,volume_storage,2022-05-01 00:00,4,32
0e5249bc-c22c-42a9-b30d-6105fc814d75,GP1-S,b_ssd,volume_storage,2022-02-01 00:00,4,32
4728111b-fe0d-4158-9ae4-1ffe7a32bb74,DEV1-L,b_ssd,volume_storage,2022-04-01 00:00,4,32
0313867f-6696-43c6-98be-46f58a29640d,PRO2-XS,b_ssd,volume_storage,2023-01-01 00:00,4,32
628fee47-6326-49df-b6e0-d8b5582a07a3,DEV1-M,b_ssd,volume_storage,2021-01-01 00:00,4,32
b4818c44-041e-4851-9f10-fcad71ae0e5a,DEV1-L,b_ssd,volume_storage,2021-03-01 00:00,4,32
347b677b-6a20-47e7-bee9-4262c14de1b5,PRO2-XXS,b_ssd,volume_storage,2022-09-01 00:00,2,31
347b677b-6a20-47e7-bee9-4262c14de1b5,PRO2-XXS,b_ssd,volume_storage,2022-10-01 00:00,2,31
65e5bbd6-ebd3-4b9a-bb55-d8701052fcd5,DEV1-L,b_ssd,volume_storage,2022-01-01 00:00,4,31
0f231dad-a899-4577-8b5f-99f17b69072c,PLAY2-MICRO,b_ssd,volume_storage,2022-10-01 00:00,4,31
8b9f48a3-fa00-46f7-a582-1b4284ecf3b0,DEV1-XL,b_ssd,volume_storage,2023-01-01 00:00,3,31
9db7e83e-c522-4282-aeb4-61e05ba1c6e8,GP1-XS,b_ssd,volume_storage,2022-08-01 00:00,3,31
07686410-529d-497d-a880-48089fb426b9,DEV1-M,b_ssd,volume_storage,2023-02-01 00:00,7,31
7b4da792-d2ab-4064-ab6d-d6d1bd411afe,GP1-XS,b_ssd,utility disk,2020-10-01 00:00,4,"30,73364496"
048d3fb9-9abb-43d9-a132-aef375a3b7c8,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,1,30
211690d1-187c-41dd-ba3f-e7911f256579,GP1-XS,b_ssd,volume_storage,2021-10-01 00:00,1,30
211690d1-187c-41dd-ba3f-e7911f256579,GP1-S,b_ssd,volume_storage,2021-11-01 00:00,1,30
5a269080-dd08-4456-9c6d-84c811d708b3,DEV1-M,b_ssd,volume_storage,2023-02-01 00:00,3,30
fa44cbef-d1c4-43cf-b4ab-8e099a685d1b,DEV1-L,b_ssd,volume_storage,2021-08-01 00:00,1,30
b8f03bf0-d685-46a1-994e-1f5efea5d31d,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,2,30
a7ec9296-de32-44d3-9f95-611cd8ee8e20,GP1-XS,b_ssd,volume_storage,2021-03-01 00:00,3,30
fa44cbef-d1c4-43cf-b4ab-8e099a685d1b,DEV1-L,b_ssd,volume_storage,2022-01-01 00:00,1,30
fa44cbef-d1c4-43cf-b4ab-8e099a685d1b,DEV1-L,b_ssd,volume_storage,2022-10-01 00:00,1,30
1f092bbb-ea7e-4d47-8f88-5dc1f7c084cf,PLAY2-MICRO,b_ssd,volume_storage,2023-02-01 00:00,3,30
0844dd6f-224c-4941-b5ca-af50a8ea55a7,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,3,30
d99d33b6-8775-4b07-ada6-d3a309324e58,GP1-XS,b_ssd,volume_storage,2022-01-01 00:00,3,30
1ece2c1d-6bee-4ceb-88af-54555e15596e,DEV1-M,b_ssd,volume_storage,2022-09-01 00:00,3,30
7dbba8ee-cdeb-4675-9f35-6af4caee099a,DEV1-M,b_ssd,volume_storage,2023-01-01 00:00,4,30
6b3bc2c4-c2fb-4667-9912-700acad1576d,PRO2-XXS,b_ssd,volume_storage,2022-09-01 00:00,2,30
1bae430a-82e5-4f90-abcf-d6aa58f00def,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,3,30
1ac8eabb-5344-4c54-9386-f0a6f764c27f,DEV1-L,b_ssd,volume_storage,2022-10-01 00:00,1,30
1ac8eabb-5344-4c54-9386-f0a6f764c27f,DEV1-L,b_ssd,volume_storage,2022-09-01 00:00,1,30
db28676e-35db-4caf-ad4e-91219b4e57de,DEV1-XL,b_ssd,volume_storage,2023-01-01 00:00,3,30
1ac8eabb-5344-4c54-9386-f0a6f764c27f,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,3,30
6c160edc-3b4a-43d8-bd81-f2877ccad51d,DEV1-L,b_ssd,volume_storage,2022-09-01 00:00,1,30
74847236-be16-4439-b97f-08fa5e8cab10,DEV1-L,b_ssd,volume_storage,2021-11-01 00:00,3,30
b69a93b8-2a35-4107-bc76-23f46c87ad9a,DEV1-M,b_ssd,volume_storage,2022-08-01 00:00,3,30
1919a758-2e5a-4e7d-b4de-6b86d9c18725,DEV1-M,b_ssd,volume_storage,2022-03-01 00:00,2,30
c11c9f5e-e97f-4e0c-ba82-2adb8837086c,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,1,30
fb97dcc8-3c5b-425c-ba76-8a29347d47a8,GP1-XS,b_ssd,volume_storage,2023-01-01 00:00,3,30
6c766092-d931-42b8-b8e7-5ccbe04e1691,GP1-S,b_ssd,volume_storage,2022-08-01 00:00,1,30
fdd31bb6-cfb9-4a8c-8650-6866002182af,PRO2-S,b_ssd,volume_storage,2021-02-01 00:00,2,30
926fe225-7dfa-496a-9461-5600ce6dbcb2,DEV1-M,b_ssd,volume_storage,2022-11-01 00:00,3,30
74b8122f-b1e1-4e24-8235-9f492a0f727f,GP1-XS,b_ssd,volume_storage,2022-07-01 00:00,1,30
f3f83268-0c9f-4f2b-8968-5dedd0f99e94,GP1-S,b_ssd,volume_storage,2020-11-01 00:00,3,30
3c4e7676-3aee-49c3-a2ed-9b498196b4c6,DEV1-M,b_ssd,utility disk,2022-10-01 00:00,2,30
ff4bc3b1-2425-43eb-a134-5a2e76e56e74,DEV1-XL,b_ssd,volume_storage,2021-06-01 00:00,3,30
3803a50c-9769-40df-8f4f-2b59173e9c67,DEV1-M,b_ssd,volume_storage,2021-08-01 00:00,2,30
7b4f6a00-217c-464f-88da-84442bf53bb6,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,3,30
614199fe-7da1-448c-ba90-4bf64ec2c5fc,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,2,30
41720372-729b-4b41-bcde-8b18b7e1eaf4,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,3,30
afa2dda5-e257-4434-8b36-9502aa455121,PRO2-XXS,b_ssd,volume_storage,2022-10-01 00:00,2,30
369a2c7b-0944-464e-9f48-2f8da2dbd5bd,DEV1-XL,b_ssd,volume_storage,2021-01-01 00:00,3,30
7b4f6a00-217c-464f-88da-84442bf53bb6,DEV1-L,b_ssd,volume_storage,2023-02-01 00:00,3,30
7b4f6a00-217c-464f-88da-84442bf53bb6,DEV1-L,b_ssd,volume_storage,2022-12-01 00:00,3,30
cab79c14-144c-4e92-ae8e-9efc62f78068,GP1-XS,b_ssd,volume_storage,2023-01-01 00:00,6,30
347732c7-f3a1-423a-a7e2-d189271566af,DEV1-XL,b_ssd,volume_storage,2022-05-01 00:00,1,30
cab79c14-144c-4e92-ae8e-9efc62f78068,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,6,30
07686410-529d-497d-a880-48089fb426b9,DEV1-M,b_ssd,volume_storage,2022-10-01 00:00,3,30
329daae6-fef9-4073-bb22-d0b65d8e9e29,DEV1-XL,b_ssd,volume_storage,2022-03-01 00:00,1,30
329daae6-fef9-4073-bb22-d0b65d8e9e29,DEV1-XL,b_ssd,volume_storage,2020-12-01 00:00,1,30
499bb9a7-6fe4-4842-bc29-bdd507d09c49,PLAY2-MICRO,b_ssd,volume_storage,2022-10-01 00:00,2,30
4b429066-cb8c-4f38-a52a-09a2b570f8ad,DEV1-L,b_ssd,volume_storage,2020-08-01 00:00,1,30
4ce04b06-7574-4ef4-ab19-6c732b3b91ab,GP1-XS,b_ssd,volume_storage,2022-09-01 00:00,4,30
4e0fc67a-3b78-4498-b20c-973f978be819,PRO2-XS,b_ssd,volume_storage,2023-01-01 00:00,3,30
4e8f9467-e432-4817-a4da-80a04ffeb791,GP1-XS,b_ssd,volume_storage,2021-02-01 00:00,3,30
f7476c34-4983-49fc-a148-5f3484ffc9e4,GP1-M,b_ssd,volume_storage,2023-01-01 00:00,2,30
9efd3de9-4ea3-432f-9aeb-bfd1fb5de54e,PLAY2-MICRO,b_ssd,volume_storage,2023-01-01 00:00,3,30
12e44c45-f787-4d6c-a425-70c445a5e95e,PRO2-S,b_ssd,volume_storage,2023-01-01 00:00,6,30
b1ddd44e-4ef8-4c88-a054-7c2464bafc22,GP1-XS,b_ssd,volume_storage,2022-11-01 00:00,1,30
f7476c34-4983-49fc-a148-5f3484ffc9e4,GP1-S,b_ssd,volume_storage,2023-01-01 00:00,2,30
50958b0c-e54b-461e-be16-b1510a2f0d7a,GP1-S,b_ssd,volume_storage,2021-09-01 00:00,3,30
50958b0c-e54b-461e-be16-b1510a2f0d7a,GP1-S,b_ssd,volume_storage,2022-02-01 00:00,3,30
65e2d10e-9ca6-4838-877a-5e05c81cf50b,GP1-S,b_ssd,volume_storage,2021-10-01 00:00,1,30
cab79c14-144c-4e92-ae8e-9efc62f78068,GP1-XS,b_ssd,volume_storage,2021-10-01 00:00,6,30
e881c397-985c-439c-9635-607129142f34,GP1-XS,b_ssd,volume_storage,2021-02-01 00:00,1,30
55710a41-96aa-4a1f-9392-99c80e9dac82,DEV1-L,b_ssd,volume_storage,2021-12-01 00:00,3,30
55710a41-96aa-4a1f-9392-99c80e9dac82,DEV1-M,b_ssd,volume_storage,2021-05-01 00:00,3,30
24611d72-769e-40cd-b0e8-50cbf752dfb7,DEV1-L,b_ssd,volume_storage,2021-05-01 00:00,1,30
713d34cb-4867-482f-8a0c-d2ff38f4fc55,DEV1-M,b_ssd,volume_storage,2022-12-01 00:00,4,30
d99d33b6-8775-4b07-ada6-d3a309324e58,DEV1-L,b_ssd,volume_storage,2021-11-01 00:00,3,30
d99d33b6-8775-4b07-ada6-d3a309324e58,DEV1-L,b_ssd,volume_storage,2021-12-01 00:00,3,30
8617becf-a03b-4c10-ba44-45a16fb1de79,GP1-XS,b_ssd,volume_storage,2022-07-01 00:00,1,30
0f4be8c9-cb85-4eec-977f-603f1962f7b6,DEV1-M,b_ssd,volume_storage,2022-09-01 00:00,3,30
db222214-da83-4696-8045-30162b542988,DEV1-M,b_ssd,utility disk,2022-02-01 00:00,4,"29,80232239"
cc4294f3-36ee-4396-9cf8-e50a015e832a,GP1-S,b_ssd,volume_storage,2021-02-01 00:00,6,"29,1758709"
be0cfb77-ff67-4388-88bf-c179d446fe9d,DEV1-XL,b_ssd,volume_storage,2021-12-01 00:00,4,29
56b010ee-bae4-4df9-aa6d-4a1655a98eb4,DEV1-L,b_ssd,volume_storage,2022-10-01 00:00,10,29
571ba627-6056-4546-a38b-1f377adb7f08,DEV1-L,b_ssd,volume_storage,2022-03-01 00:00,6,29
b8f03bf0-d685-46a1-994e-1f5efea5d31d,DEV1-L,b_ssd,volume_storage,2021-12-01 00:00,4,29
9aebe70c-4dd9-4dd7-af9a-4cf343c18d30,GP1-XS,b_ssd,volume_storage,2022-03-01 00:00,3,29
02bca7ea-4244-4717-a5d7-cfb0d9374bbf,PRO2-XXS,b_ssd,volume_storage,2022-11-01 00:00,9,29
23bdea9b-be72-4dd6-a824-a718769d070f,GP1-S,b_ssd,volume_storage,2021-04-01 00:00,3,"28,62645149"
5d5876d7-1678-4aca-882e-02ff40ec7f6b,DEV1-XL,b_ssd,volume_storage,2021-01-01 00:00,2,"28,62645149"
d77cc29c-cf22-4717-acfa-7148c1fb90d8,GP1-XS,b_ssd,volume_storage,2020-10-01 00:00,2,28
42dd6ecf-860b-4817-a21d-7f91c97c0e6a,DEV1-M,b_ssd,volume_storage,2022-11-01 00:00,5,28
bdd8e84e-7b0c-461f-933d-24ad534d292e,GP1-S,b_ssd,volume_storage,2023-02-01 00:00,4,28
87cc5d69-96bc-4ed5-a7fd-ba1e1eb9eda8,GP1-XS,b_ssd,volume_storage,2022-04-01 00:00,2,28
cc4294f3-36ee-4396-9cf8-e50a015e832a,GP1-XS,b_ssd,volume_storage,2021-04-01 00:00,2,28
be0cfb77-ff67-4388-88bf-c179d446fe9d,GP1-XS,b_ssd,volume_storage,2021-11-01 00:00,3,28
90acaf47-e36b-482e-b12c-2baacef17744,DEV1-XL,b_ssd,volume_storage,2022-09-01 00:00,2,28
61183b50-8623-446e-99bb-ada66dd65909,DEV1-M,b_ssd,volume_storage,2021-09-01 00:00,3,28
